status,function,function_new,Month,APP
an,Old iGT,iGTa,September 2022,0.0
approved,Old iGV,iGV,September 2022,0.0
an,Old iGV,iGV,September 2022,0.0
finished,iGTa,iGTa,September 2022,0.0
finished,iGV,iGV,September 2022,0.0
finished,iGTe,iGTe,September 2022,2.0
realized,oGTe,oGTe,September 2022,0.0
realized,oGTa,oGTa,September 2022,0.0
realized,oGV,oGV,September 2022,0.0
realized,oGE,oGTa,September 2022,0.0
realized,Old oGT,oGTa,September 2022,0.0
realized,Old oGV,oGV,September 2022,0.0
an,oGE,oGTa,September 2022,0.0
approved,Old oGT,oGTa,September 2022,0.0
approved,Old oGV,oGV,September 2022,0.0
an,Old oGT,oGTa,September 2022,0.0
approved,oGV,oGV,September 2022,0.0
an,Old oGV,oGV,September 2022,0.0
approved,oGE,oGTa,September 2022,0.0
completed,Old iGV,iGV,September 2022,0.0
applied,Old oGV,oGV,September 2022,0.0
completed,iGTa,iGTa,September 2022,0.0
completed,iGTe,iGTe,September 2022,1.0
completed,oGE,oGTa,September 2022,0.0
approved,oGTe,oGTe,September 2022,0.0
completed,iGV,iGV,September 2022,0.0
completed,oGV,oGV,September 2022,0.0
approved,oGTa,oGTa,September 2022,0.0
completed,oGTa,oGTa,September 2022,0.0
completed,oGTe,oGTe,September 2022,0.0
completed,iGE,iGTa,September 2022,0.0
completed,Old iGT,iGTa,September 2022,0.0
completed,Old oGV,oGV,September 2022,0.0
completed,Old oGT,oGTa,September 2022,0.0
finished,iGE,iGTa,September 2022,0.0
applied,iGTa,iGTa,September 2022,7.0
applied,iGTe,iGTe,September 2022,86.0
finished,Old iGT,iGTa,September 2022,0.0
finished,Old iGV,iGV,September 2022,0.0
approved,Old iGT,iGTa,September 2022,0.0
applied,iGE,iGTa,September 2022,0.0
approved,iGE,iGTa,September 2022,0.0
applied,iGV,iGV,September 2022,0.0
approved,iGV,iGV,September 2022,0.0
applied,Old iGV,iGV,September 2022,0.0
approved,iGTe,iGTe,September 2022,1.0
applied,Old iGT,iGTa,September 2022,0.0
approved,iGTa,iGTa,September 2022,0.0
remote,oGTe,oGTe,September 2022,0.0
remote,oGTa,oGTa,September 2022,0.0
remote,iGTe,iGTe,September 2022,0.0
remote,Old oGV,oGV,September 2022,0.0
remote,iGTa,iGTa,September 2022,0.0
remote,iGV,iGV,September 2022,0.0
finished,oGTe,oGTe,September 2022,0.0
remote,Old oGT,oGTa,September 2022,0.0
finished,oGTa,oGTa,September 2022,0.0
remote,oGE,oGTa,September 2022,0.0
finished,oGV,oGV,September 2022,0.0
remote,oGV,oGV,September 2022,0.0
finished,oGE,oGTa,September 2022,0.0
remote,Old iGV,iGV,September 2022,0.0
applied,Old oGT,oGTa,September 2022,0.0
finished,Old oGT,oGTa,September 2022,0.0
finished,Old oGV,oGV,September 2022,0.0
applied,oGE,oGTa,September 2022,0.0
remote,iGE,iGTa,September 2022,0.0
applied,oGV,oGV,September 2022,1.0
applied,oGTa,oGTa,September 2022,1.0
remote,Old iGT,iGTa,September 2022,0.0
applied,oGTe,oGTe,September 2022,1.0
o,oGV,oGV,September 2022,0.0
o,oGT Old,oGTa,September 2022,0.0
o,oGE,oGTa,September 2022,0.0
o,oGV,oGV,September 2022,1.0
o,oGTa,oGTa,September 2022,0.0
o,oGTe,oGTe,September 2022,0.0
i,iGV,iGV,September 2022,0.0
i,iGT Old,iGTa,September 2022,0.0
i,iGE,iGTa,September 2022,0.0
i,iGV,iGV,September 2022,0.0
i,iGTa,iGTa,September 2022,0.0
i,iGTe,iGTe,September 2022,4.0
total,Total,Total,September 2022,96.0
total,Total,Total,September 2022,4.0
accepted,Total,Total,September 2022,3.0
total,Total,Total,September 2022,1.0
total,Total,Total,September 2022,13.0
realized,Total,Total,September 2022,0.0
total,Total,Total,September 2022,2.0
total,Total,Total,September 2022,1.0
realized,Old iGT,iGTa,October 2022,0.0
realized,Old iGV,iGV,October 2022,0.0
realized,iGTa,iGTa,October 2022,0.0
realized,iGV,iGV,October 2022,0.0
realized,iGTe,iGTe,October 2022,1.0
an,oGTe,oGTe,October 2022,0.0
an,oGTa,oGTa,October 2022,0.0
an,oGV,oGV,October 2022,0.0
realized,iGE,iGTa,October 2022,0.0
an,iGV,iGV,October 2022,0.0
an,iGE,iGTa,October 2022,0.0
an,iGTa,iGTa,October 2022,0.0
an,iGTe,iGTe,October 2022,0.0
an,Old iGT,iGTa,October 2022,0.0
approved,Old iGV,iGV,October 2022,0.0
an,Old iGV,iGV,October 2022,0.0
finished,iGTa,iGTa,October 2022,0.0
finished,iGV,iGV,October 2022,0.0
finished,iGTe,iGTe,October 2022,0.0
realized,oGTe,oGTe,October 2022,0.0
realized,oGTa,oGTa,October 2022,0.0
realized,oGV,oGV,October 2022,0.0
realized,oGE,oGTa,October 2022,0.0
realized,Old oGT,oGTa,October 2022,0.0
realized,Old oGV,oGV,October 2022,0.0
an,oGE,oGTa,October 2022,0.0
approved,Old oGT,oGTa,October 2022,0.0
approved,Old oGV,oGV,October 2022,0.0
an,Old oGT,oGTa,October 2022,0.0
approved,oGV,oGV,October 2022,0.0
an,Old oGV,oGV,October 2022,0.0
approved,oGE,oGTa,October 2022,0.0
completed,Old iGV,iGV,October 2022,0.0
applied,Old oGV,oGV,October 2022,0.0
completed,iGTa,iGTa,October 2022,0.0
completed,iGTe,iGTe,October 2022,0.0
completed,oGE,oGTa,October 2022,0.0
approved,oGTe,oGTe,October 2022,0.0
completed,iGV,iGV,October 2022,0.0
completed,oGV,oGV,October 2022,0.0
approved,oGTa,oGTa,October 2022,0.0
completed,oGTa,oGTa,October 2022,0.0
completed,oGTe,oGTe,October 2022,0.0
completed,iGE,iGTa,October 2022,0.0
completed,Old iGT,iGTa,October 2022,0.0
completed,Old oGV,oGV,October 2022,0.0
completed,Old oGT,oGTa,October 2022,0.0
finished,iGE,iGTa,October 2022,0.0
applied,iGTa,iGTa,October 2022,18.0
applied,iGTe,iGTe,October 2022,58.0
finished,Old iGT,iGTa,October 2022,1.0
finished,Old iGV,iGV,October 2022,0.0
approved,Old iGT,iGTa,October 2022,0.0
applied,iGE,iGTa,October 2022,0.0
approved,iGE,iGTa,October 2022,0.0
applied,iGV,iGV,October 2022,0.0
approved,iGV,iGV,October 2022,0.0
applied,Old iGV,iGV,October 2022,0.0
approved,iGTe,iGTe,October 2022,1.0
applied,Old iGT,iGTa,October 2022,0.0
approved,iGTa,iGTa,October 2022,1.0
remote,oGTe,oGTe,October 2022,0.0
remote,oGTa,oGTa,October 2022,0.0
remote,iGTe,iGTe,October 2022,0.0
remote,Old oGV,oGV,October 2022,0.0
remote,iGTa,iGTa,October 2022,0.0
remote,iGV,iGV,October 2022,0.0
finished,oGTe,oGTe,October 2022,0.0
remote,Old oGT,oGTa,October 2022,0.0
finished,oGTa,oGTa,October 2022,0.0
remote,oGE,oGTa,October 2022,0.0
finished,oGV,oGV,October 2022,0.0
remote,oGV,oGV,October 2022,0.0
finished,oGE,oGTa,October 2022,0.0
remote,Old iGV,iGV,October 2022,0.0
applied,Old oGT,oGTa,October 2022,0.0
finished,Old oGT,oGTa,October 2022,0.0
finished,Old oGV,oGV,October 2022,0.0
applied,oGE,oGTa,October 2022,0.0
remote,iGE,iGTa,October 2022,0.0
applied,oGV,oGV,October 2022,1.0
applied,oGTa,oGTa,October 2022,1.0
remote,Old iGT,iGTa,October 2022,0.0
applied,oGTe,oGTe,October 2022,0.0
o,oGV,oGV,October 2022,0.0
o,oGT Old,oGTa,October 2022,0.0
o,oGE,oGTa,October 2022,0.0
o,oGV,oGV,October 2022,1.0
o,oGTa,oGTa,October 2022,0.0
o,oGTe,oGTe,October 2022,1.0
i,iGV,iGV,October 2022,0.0
i,iGT Old,iGTa,October 2022,0.0
i,iGE,iGTa,October 2022,0.0
i,iGV,iGV,October 2022,0.0
i,iGTa,iGTa,October 2022,1.0
i,iGTe,iGTe,October 2022,4.0
total,Total,Total,October 2022,78.0
total,Total,Total,October 2022,5.0
accepted,Total,Total,October 2022,0.0
total,Total,Total,October 2022,2.0
total,Total,Total,October 2022,1.0
realized,Total,Total,October 2022,0.0
total,Total,Total,October 2022,1.0
total,Total,Total,October 2022,0.0
realized,Old iGT,iGTa,November 2022,0.0
realized,Old iGV,iGV,November 2022,0.0
realized,iGTa,iGTa,November 2022,1.0
realized,iGV,iGV,November 2022,0.0
realized,iGTe,iGTe,November 2022,3.0
an,oGTe,oGTe,November 2022,0.0
an,oGTa,oGTa,November 2022,0.0
an,oGV,oGV,November 2022,0.0
realized,iGE,iGTa,November 2022,0.0
an,iGV,iGV,November 2022,0.0
an,iGE,iGTa,November 2022,0.0
an,iGTa,iGTa,November 2022,1.0
an,iGTe,iGTe,November 2022,2.0
an,Old iGT,iGTa,November 2022,0.0
approved,Old iGV,iGV,November 2022,0.0
an,Old iGV,iGV,November 2022,0.0
finished,iGTa,iGTa,November 2022,0.0
finished,iGV,iGV,November 2022,0.0
finished,iGTe,iGTe,November 2022,1.0
realized,oGTe,oGTe,November 2022,0.0
realized,oGTa,oGTa,November 2022,0.0
realized,oGV,oGV,November 2022,0.0
realized,oGE,oGTa,November 2022,0.0
realized,Old oGT,oGTa,November 2022,0.0
realized,Old oGV,oGV,November 2022,0.0
an,oGE,oGTa,November 2022,0.0
approved,Old oGT,oGTa,November 2022,0.0
approved,Old oGV,oGV,November 2022,0.0
an,Old oGT,oGTa,November 2022,0.0
approved,oGV,oGV,November 2022,0.0
an,Old oGV,oGV,November 2022,0.0
approved,oGE,oGTa,November 2022,0.0
completed,Old iGV,iGV,November 2022,0.0
applied,Old oGV,oGV,November 2022,0.0
completed,iGTa,iGTa,November 2022,0.0
completed,iGTe,iGTe,November 2022,0.0
completed,oGE,oGTa,November 2022,0.0
approved,oGTe,oGTe,November 2022,0.0
completed,iGV,iGV,November 2022,0.0
completed,oGV,oGV,November 2022,0.0
approved,oGTa,oGTa,November 2022,0.0
completed,oGTa,oGTa,November 2022,0.0
completed,oGTe,oGTe,November 2022,0.0
completed,iGE,iGTa,November 2022,0.0
completed,Old iGT,iGTa,November 2022,0.0
completed,Old oGV,oGV,November 2022,0.0
completed,Old oGT,oGTa,November 2022,0.0
finished,iGE,iGTa,November 2022,0.0
applied,iGTa,iGTa,November 2022,25.0
applied,iGTe,iGTe,November 2022,138.0
finished,Old iGT,iGTa,November 2022,0.0
finished,Old iGV,iGV,November 2022,0.0
approved,Old iGT,iGTa,November 2022,0.0
applied,iGE,iGTa,November 2022,0.0
approved,iGE,iGTa,November 2022,0.0
applied,iGV,iGV,November 2022,0.0
approved,iGV,iGV,November 2022,0.0
applied,Old iGV,iGV,November 2022,0.0
approved,iGTe,iGTe,November 2022,3.0
applied,Old iGT,iGTa,November 2022,0.0
approved,iGTa,iGTa,November 2022,0.0
remote,oGTe,oGTe,November 2022,0.0
remote,oGTa,oGTa,November 2022,0.0
remote,iGTe,iGTe,November 2022,0.0
remote,Old oGV,oGV,November 2022,0.0
remote,iGTa,iGTa,November 2022,0.0
remote,iGV,iGV,November 2022,0.0
finished,oGTe,oGTe,November 2022,0.0
remote,Old oGT,oGTa,November 2022,0.0
finished,oGTa,oGTa,November 2022,0.0
remote,oGE,oGTa,November 2022,0.0
finished,oGV,oGV,November 2022,0.0
remote,oGV,oGV,November 2022,0.0
finished,oGE,oGTa,November 2022,0.0
remote,Old iGV,iGV,November 2022,0.0
applied,Old oGT,oGTa,November 2022,0.0
finished,Old oGT,oGTa,November 2022,0.0
finished,Old oGV,oGV,November 2022,0.0
applied,oGE,oGTa,November 2022,0.0
remote,iGE,iGTa,November 2022,0.0
applied,oGV,oGV,November 2022,1.0
applied,oGTa,oGTa,November 2022,9.0
remote,Old iGT,iGTa,November 2022,0.0
applied,oGTe,oGTe,November 2022,1.0
o,oGV,oGV,November 2022,0.0
o,oGT Old,oGTa,November 2022,0.0
o,oGE,oGTa,November 2022,0.0
o,oGV,oGV,November 2022,3.0
o,oGTa,oGTa,November 2022,1.0
o,oGTe,oGTe,November 2022,0.0
i,iGV,iGV,November 2022,0.0
i,iGT Old,iGTa,November 2022,0.0
i,iGE,iGTa,November 2022,0.0
i,iGV,iGV,November 2022,0.0
i,iGTa,iGTa,November 2022,1.0
i,iGTe,iGTe,November 2022,0.0
total,Total,Total,November 2022,174.0
total,Total,Total,November 2022,6.0
accepted,Total,Total,November 2022,3.0
total,Total,Total,November 2022,3.0
total,Total,Total,November 2022,4.0
realized,Total,Total,November 2022,0.0
total,Total,Total,November 2022,1.0
total,Total,Total,November 2022,0.0
realized,Old iGT,iGTa,January 2023,0.0
realized,Old iGV,iGV,January 2023,0.0
realized,iGTa,iGTa,January 2023,0.0
realized,iGV,iGV,January 2023,0.0
realized,iGTe,iGTe,January 2023,0.0
an,oGTe,oGTe,January 2023,0.0
an,oGTa,oGTa,January 2023,0.0
an,oGV,oGV,January 2023,0.0
realized,iGE,iGTa,January 2023,0.0
an,iGV,iGV,January 2023,0.0
an,iGE,iGTa,January 2023,0.0
an,iGTa,iGTa,January 2023,0.0
an,iGTe,iGTe,January 2023,0.0
an,Old iGT,iGTa,January 2023,0.0
approved,Old iGV,iGV,January 2023,0.0
an,Old iGV,iGV,January 2023,0.0
finished,iGTa,iGTa,January 2023,0.0
finished,iGV,iGV,January 2023,0.0
finished,iGTe,iGTe,January 2023,0.0
realized,oGTe,oGTe,January 2023,0.0
realized,oGTa,oGTa,January 2023,0.0
realized,oGV,oGV,January 2023,0.0
realized,oGE,oGTa,January 2023,0.0
realized,Old oGT,oGTa,January 2023,0.0
realized,Old oGV,oGV,January 2023,0.0
an,oGE,oGTa,January 2023,0.0
approved,Old oGT,oGTa,January 2023,0.0
approved,Old oGV,oGV,January 2023,0.0
an,Old oGT,oGTa,January 2023,0.0
approved,oGV,oGV,January 2023,0.0
an,Old oGV,oGV,January 2023,0.0
approved,oGE,oGTa,January 2023,0.0
completed,Old iGV,iGV,January 2023,0.0
applied,Old oGV,oGV,January 2023,0.0
completed,iGTa,iGTa,January 2023,0.0
completed,iGTe,iGTe,January 2023,0.0
completed,oGE,oGTa,January 2023,0.0
approved,oGTe,oGTe,January 2023,0.0
completed,iGV,iGV,January 2023,0.0
completed,oGV,oGV,January 2023,0.0
approved,oGTa,oGTa,January 2023,0.0
completed,oGTa,oGTa,January 2023,0.0
completed,oGTe,oGTe,January 2023,0.0
completed,iGE,iGTa,January 2023,0.0
completed,Old iGT,iGTa,January 2023,0.0
completed,Old oGV,oGV,January 2023,0.0
completed,Old oGT,oGTa,January 2023,0.0
finished,iGE,iGTa,January 2023,0.0
applied,iGTa,iGTa,January 2023,6.0
applied,iGTe,iGTe,January 2023,54.0
finished,Old iGT,iGTa,January 2023,0.0
finished,Old iGV,iGV,January 2023,0.0
approved,Old iGT,iGTa,January 2023,0.0
applied,iGE,iGTa,January 2023,0.0
approved,iGE,iGTa,January 2023,0.0
applied,iGV,iGV,January 2023,0.0
approved,iGV,iGV,January 2023,0.0
applied,Old iGV,iGV,January 2023,0.0
approved,iGTe,iGTe,January 2023,0.0
applied,Old iGT,iGTa,January 2023,0.0
approved,iGTa,iGTa,January 2023,0.0
remote,oGTe,oGTe,January 2023,0.0
remote,oGTa,oGTa,January 2023,0.0
remote,iGTe,iGTe,January 2023,0.0
remote,Old oGV,oGV,January 2023,0.0
remote,iGTa,iGTa,January 2023,0.0
remote,iGV,iGV,January 2023,0.0
finished,oGTe,oGTe,January 2023,0.0
remote,Old oGT,oGTa,January 2023,0.0
finished,oGTa,oGTa,January 2023,0.0
remote,oGE,oGTa,January 2023,0.0
finished,oGV,oGV,January 2023,0.0
remote,oGV,oGV,January 2023,0.0
finished,oGE,oGTa,January 2023,0.0
remote,Old iGV,iGV,January 2023,0.0
applied,Old oGT,oGTa,January 2023,0.0
finished,Old oGT,oGTa,January 2023,0.0
finished,Old oGV,oGV,January 2023,0.0
applied,oGE,oGTa,January 2023,0.0
remote,iGE,iGTa,January 2023,0.0
applied,oGV,oGV,January 2023,1.0
applied,oGTa,oGTa,January 2023,9.0
remote,Old iGT,iGTa,January 2023,0.0
applied,oGTe,oGTe,January 2023,2.0
o,oGV,oGV,January 2023,0.0
o,oGT Old,oGTa,January 2023,0.0
o,oGE,oGTa,January 2023,0.0
o,oGV,oGV,January 2023,3.0
o,oGTa,oGTa,January 2023,5.0
o,oGTe,oGTe,January 2023,1.0
i,iGV,iGV,January 2023,0.0
i,iGT Old,iGTa,January 2023,0.0
i,iGE,iGTa,January 2023,0.0
i,iGV,iGV,January 2023,0.0
i,iGTa,iGTa,January 2023,0.0
i,iGTe,iGTe,January 2023,0.0
total,Total,Total,January 2023,72.0
total,Total,Total,January 2023,2.0
accepted,Total,Total,January 2023,0.0
total,Total,Total,January 2023,0.0
total,Total,Total,January 2023,0.0
realized,Total,Total,January 2023,0.0
total,Total,Total,January 2023,0.0
total,Total,Total,January 2023,0.0
realized,Old iGT,iGTa,February 2023,0.0
realized,Old iGV,iGV,February 2023,0.0
realized,iGTa,iGTa,February 2023,1.0
realized,iGV,iGV,February 2023,0.0
realized,iGTe,iGTe,February 2023,0.0
an,oGTe,oGTe,February 2023,0.0
an,oGTa,oGTa,February 2023,0.0
an,oGV,oGV,February 2023,0.0
realized,iGE,iGTa,February 2023,0.0
an,iGV,iGV,February 2023,0.0
an,iGE,iGTa,February 2023,0.0
an,iGTa,iGTa,February 2023,0.0
an,iGTe,iGTe,February 2023,1.0
an,Old iGT,iGTa,February 2023,0.0
approved,Old iGV,iGV,February 2023,0.0
an,Old iGV,iGV,February 2023,0.0
finished,iGTa,iGTa,February 2023,0.0
finished,iGV,iGV,February 2023,0.0
finished,iGTe,iGTe,February 2023,1.0
realized,oGTe,oGTe,February 2023,0.0
realized,oGTa,oGTa,February 2023,0.0
realized,oGV,oGV,February 2023,1.0
realized,oGE,oGTa,February 2023,0.0
realized,Old oGT,oGTa,February 2023,0.0
realized,Old oGV,oGV,February 2023,0.0
an,oGE,oGTa,February 2023,0.0
approved,Old oGT,oGTa,February 2023,0.0
approved,Old oGV,oGV,February 2023,0.0
an,Old oGT,oGTa,February 2023,0.0
approved,oGV,oGV,February 2023,0.0
an,Old oGV,oGV,February 2023,0.0
approved,oGE,oGTa,February 2023,0.0
completed,Old iGV,iGV,February 2023,0.0
applied,Old oGV,oGV,February 2023,0.0
completed,iGTa,iGTa,February 2023,0.0
completed,iGTe,iGTe,February 2023,1.0
completed,oGE,oGTa,February 2023,0.0
approved,oGTe,oGTe,February 2023,0.0
completed,iGV,iGV,February 2023,0.0
completed,oGV,oGV,February 2023,0.0
approved,oGTa,oGTa,February 2023,0.0
completed,oGTa,oGTa,February 2023,0.0
completed,oGTe,oGTe,February 2023,0.0
completed,iGE,iGTa,February 2023,0.0
completed,Old iGT,iGTa,February 2023,0.0
completed,Old oGV,oGV,February 2023,0.0
completed,Old oGT,oGTa,February 2023,0.0
finished,iGE,iGTa,February 2023,0.0
applied,iGTa,iGTa,February 2023,8.0
applied,iGTe,iGTe,February 2023,70.0
finished,Old iGT,iGTa,February 2023,0.0
finished,Old iGV,iGV,February 2023,0.0
approved,Old iGT,iGTa,February 2023,0.0
applied,iGE,iGTa,February 2023,0.0
approved,iGE,iGTa,February 2023,0.0
applied,iGV,iGV,February 2023,0.0
approved,iGV,iGV,February 2023,0.0
applied,Old iGV,iGV,February 2023,0.0
approved,iGTe,iGTe,February 2023,0.0
applied,Old iGT,iGTa,February 2023,0.0
approved,iGTa,iGTa,February 2023,1.0
remote,oGTe,oGTe,February 2023,0.0
remote,oGTa,oGTa,February 2023,0.0
remote,iGTe,iGTe,February 2023,0.0
remote,Old oGV,oGV,February 2023,0.0
remote,iGTa,iGTa,February 2023,0.0
remote,iGV,iGV,February 2023,0.0
finished,oGTe,oGTe,February 2023,0.0
remote,Old oGT,oGTa,February 2023,0.0
finished,oGTa,oGTa,February 2023,0.0
remote,oGE,oGTa,February 2023,0.0
finished,oGV,oGV,February 2023,0.0
remote,oGV,oGV,February 2023,0.0
finished,oGE,oGTa,February 2023,0.0
remote,Old iGV,iGV,February 2023,0.0
applied,Old oGT,oGTa,February 2023,0.0
finished,Old oGT,oGTa,February 2023,0.0
finished,Old oGV,oGV,February 2023,0.0
applied,oGE,oGTa,February 2023,0.0
remote,iGE,iGTa,February 2023,0.0
applied,oGV,oGV,February 2023,1.0
applied,oGTa,oGTa,February 2023,19.0
remote,Old iGT,iGTa,February 2023,0.0
applied,oGTe,oGTe,February 2023,0.0
o,oGV,oGV,February 2023,0.0
o,oGT Old,oGTa,February 2023,0.0
o,oGE,oGTa,February 2023,0.0
o,oGV,oGV,February 2023,3.0
o,oGTa,oGTa,February 2023,3.0
o,oGTe,oGTe,February 2023,0.0
i,iGV,iGV,February 2023,0.0
i,iGT Old,iGTa,February 2023,0.0
i,iGE,iGTa,February 2023,0.0
i,iGV,iGV,February 2023,0.0
i,iGTa,iGTa,February 2023,1.0
i,iGTe,iGTe,February 2023,1.0
total,Total,Total,February 2023,98.0
total,Total,Total,February 2023,3.0
accepted,Total,Total,February 2023,1.0
total,Total,Total,February 2023,1.0
total,Total,Total,February 2023,2.0
realized,Total,Total,February 2023,0.0
total,Total,Total,February 2023,1.0
total,Total,Total,February 2023,1.0
realized,Old iGT,iGTa,March 2023,0.0
realized,Old iGV,iGV,March 2023,0.0
realized,iGTa,iGTa,March 2023,0.0
realized,iGV,iGV,March 2023,0.0
realized,iGTe,iGTe,March 2023,0.0
an,oGTe,oGTe,March 2023,0.0
an,oGTa,oGTa,March 2023,4.0
an,oGV,oGV,March 2023,7.0
realized,iGE,iGTa,March 2023,0.0
an,iGV,iGV,March 2023,0.0
an,iGE,iGTa,March 2023,0.0
an,iGTa,iGTa,March 2023,0.0
an,iGTe,iGTe,March 2023,4.0
an,Old iGT,iGTa,March 2023,0.0
approved,Old iGV,iGV,March 2023,0.0
an,Old iGV,iGV,March 2023,0.0
finished,iGTa,iGTa,March 2023,0.0
finished,iGV,iGV,March 2023,0.0
finished,iGTe,iGTe,March 2023,4.0
realized,oGTe,oGTe,March 2023,0.0
realized,oGTa,oGTa,March 2023,1.0
realized,oGV,oGV,March 2023,0.0
realized,oGE,oGTa,March 2023,0.0
realized,Old oGT,oGTa,March 2023,0.0
realized,Old oGV,oGV,March 2023,0.0
an,oGE,oGTa,March 2023,0.0
approved,Old oGT,oGTa,March 2023,0.0
approved,Old oGV,oGV,March 2023,0.0
an,Old oGT,oGTa,March 2023,0.0
approved,oGV,oGV,March 2023,3.0
an,Old oGV,oGV,March 2023,0.0
approved,oGE,oGTa,March 2023,0.0
completed,Old iGV,iGV,March 2023,0.0
applied,Old oGV,oGV,March 2023,0.0
completed,iGTa,iGTa,March 2023,0.0
completed,iGTe,iGTe,March 2023,3.0
completed,oGE,oGTa,March 2023,0.0
approved,oGTe,oGTe,March 2023,0.0
completed,iGV,iGV,March 2023,0.0
completed,oGV,oGV,March 2023,1.0
approved,oGTa,oGTa,March 2023,3.0
completed,oGTa,oGTa,March 2023,0.0
completed,oGTe,oGTe,March 2023,0.0
completed,iGE,iGTa,March 2023,0.0
completed,Old iGT,iGTa,March 2023,0.0
completed,Old oGV,oGV,March 2023,0.0
completed,Old oGT,oGTa,March 2023,0.0
finished,iGE,iGTa,March 2023,0.0
applied,iGTa,iGTa,March 2023,19.0
applied,iGTe,iGTe,March 2023,86.0
finished,Old iGT,iGTa,March 2023,0.0
finished,Old iGV,iGV,March 2023,0.0
approved,Old iGT,iGTa,March 2023,0.0
applied,iGE,iGTa,March 2023,0.0
approved,iGE,iGTa,March 2023,0.0
applied,iGV,iGV,March 2023,0.0
approved,iGV,iGV,March 2023,0.0
applied,Old iGV,iGV,March 2023,0.0
approved,iGTe,iGTe,March 2023,3.0
applied,Old iGT,iGTa,March 2023,0.0
approved,iGTa,iGTa,March 2023,0.0
remote,oGTe,oGTe,March 2023,0.0
remote,oGTa,oGTa,March 2023,0.0
remote,iGTe,iGTe,March 2023,0.0
remote,Old oGV,oGV,March 2023,0.0
remote,iGTa,iGTa,March 2023,0.0
remote,iGV,iGV,March 2023,0.0
finished,oGTe,oGTe,March 2023,0.0
remote,Old oGT,oGTa,March 2023,0.0
finished,oGTa,oGTa,March 2023,0.0
remote,oGE,oGTa,March 2023,0.0
finished,oGV,oGV,March 2023,1.0
remote,oGV,oGV,March 2023,0.0
finished,oGE,oGTa,March 2023,0.0
remote,Old iGV,iGV,March 2023,0.0
applied,Old oGT,oGTa,March 2023,0.0
finished,Old oGT,oGTa,March 2023,0.0
finished,Old oGV,oGV,March 2023,0.0
applied,oGE,oGTa,March 2023,0.0
remote,iGE,iGTa,March 2023,0.0
applied,oGV,oGV,March 2023,45.0
applied,oGTa,oGTa,March 2023,47.0
remote,Old iGT,iGTa,March 2023,0.0
applied,oGTe,oGTe,March 2023,0.0
o,oGV,oGV,March 2023,0.0
o,oGT Old,oGTa,March 2023,0.0
o,oGE,oGTa,March 2023,0.0
o,oGV,oGV,March 2023,9.0
o,oGTa,oGTa,March 2023,4.0
o,oGTe,oGTe,March 2023,1.0
i,iGV,iGV,March 2023,0.0
i,iGT Old,iGTa,March 2023,0.0
i,iGE,iGTa,March 2023,0.0
i,iGV,iGV,March 2023,0.0
i,iGTa,iGTa,March 2023,2.0
i,iGTe,iGTe,March 2023,3.0
total,Total,Total,March 2023,197.0
total,Total,Total,March 2023,22.0
accepted,Total,Total,March 2023,15.0
total,Total,Total,March 2023,9.0
total,Total,Total,March 2023,1.0
realized,Total,Total,March 2023,0.0
total,Total,Total,March 2023,5.0
total,Total,Total,March 2023,4.0
realized,Old iGT,iGTa,April 2023,0.0
realized,Old iGV,iGV,April 2023,0.0
realized,iGTa,iGTa,April 2023,0.0
realized,iGV,iGV,April 2023,0.0
realized,iGTe,iGTe,April 2023,3.0
an,oGTe,oGTe,April 2023,0.0
an,oGTa,oGTa,April 2023,4.0
an,oGV,oGV,April 2023,46.0
realized,iGE,iGTa,April 2023,0.0
an,iGV,iGV,April 2023,0.0
an,iGE,iGTa,April 2023,0.0
an,iGTa,iGTa,April 2023,0.0
an,iGTe,iGTe,April 2023,3.0
an,Old iGT,iGTa,April 2023,0.0
approved,Old iGV,iGV,April 2023,0.0
an,Old iGV,iGV,April 2023,0.0
finished,iGTa,iGTa,April 2023,0.0
finished,iGV,iGV,April 2023,0.0
finished,iGTe,iGTe,April 2023,3.0
realized,oGTe,oGTe,April 2023,0.0
realized,oGTa,oGTa,April 2023,3.0
realized,oGV,oGV,April 2023,1.0
realized,oGE,oGTa,April 2023,0.0
realized,Old oGT,oGTa,April 2023,0.0
realized,Old oGV,oGV,April 2023,0.0
an,oGE,oGTa,April 2023,0.0
approved,Old oGT,oGTa,April 2023,0.0
approved,Old oGV,oGV,April 2023,0.0
an,Old oGT,oGTa,April 2023,0.0
approved,oGV,oGV,April 2023,23.0
an,Old oGV,oGV,April 2023,0.0
approved,oGE,oGTa,April 2023,0.0
completed,Old iGV,iGV,April 2023,0.0
applied,Old oGV,oGV,April 2023,0.0
completed,iGTa,iGTa,April 2023,0.0
completed,iGTe,iGTe,April 2023,1.0
completed,oGE,oGTa,April 2023,0.0
approved,oGTe,oGTe,April 2023,0.0
completed,iGV,iGV,April 2023,0.0
completed,oGV,oGV,April 2023,0.0
approved,oGTa,oGTa,April 2023,3.0
completed,oGTa,oGTa,April 2023,0.0
completed,oGTe,oGTe,April 2023,0.0
completed,iGE,iGTa,April 2023,0.0
completed,Old iGT,iGTa,April 2023,0.0
completed,Old oGV,oGV,April 2023,0.0
completed,Old oGT,oGTa,April 2023,0.0
finished,iGE,iGTa,April 2023,0.0
applied,iGTa,iGTa,April 2023,13.0
applied,iGTe,iGTe,April 2023,91.0
finished,Old iGT,iGTa,April 2023,0.0
