status,function,function_new,Month,APP
completed,iGV,iGV,July 2022,9.0
completed,oGV,oGV,July 2022,6.0
approved,oGTa,oGTa,July 2022,7.0
completed,oGTa,oGTa,July 2022,1.0
completed,oGTe,oGTe,July 2022,0.0
completed,iGE,iGTa,July 2022,0.0
completed,Old iGT,iGTa,July 2022,0.0
completed,Old oGV,oGV,July 2022,0.0
completed,Old oGT,oGTa,July 2022,0.0
finished,iGE,iGTa,July 2022,0.0
applied,iGTa,iGTa,July 2022,108.0
applied,iGTe,iGTe,July 2022,101.0
finished,Old iGT,iGTa,July 2022,1.0
finished,Old iGV,iGV,July 2022,0.0
approved,Old iGT,iGTa,July 2022,0.0
applied,iGE,iGTa,July 2022,0.0
approved,iGE,iGTa,July 2022,0.0
applied,iGV,iGV,July 2022,192.0
approved,iGV,iGV,July 2022,35.0
applied,Old iGV,iGV,July 2022,0.0
approved,iGTe,iGTe,July 2022,7.0
applied,Old iGT,iGTa,July 2022,0.0
approved,iGTa,iGTa,July 2022,6.0
remote,oGTe,oGTe,July 2022,0.0
remote,oGTa,oGTa,July 2022,0.0
remote,iGTe,iGTe,July 2022,0.0
remote,Old oGV,oGV,July 2022,0.0
remote,iGTa,iGTa,July 2022,0.0
remote,iGV,iGV,July 2022,0.0
finished,oGTe,oGTe,July 2022,0.0
remote,Old oGT,oGTa,July 2022,0.0
finished,oGTa,oGTa,July 2022,3.0
remote,oGE,oGTa,July 2022,0.0
finished,oGV,oGV,July 2022,9.0
remote,oGV,oGV,July 2022,0.0
finished,oGE,oGTa,July 2022,0.0
remote,Old iGV,iGV,July 2022,0.0
applied,Old oGT,oGTa,July 2022,0.0
finished,Old oGT,oGTa,July 2022,0.0
finished,Old oGV,oGV,July 2022,0.0
applied,oGE,oGTa,July 2022,0.0
remote,iGE,iGTa,July 2022,0.0
applied,oGV,oGV,July 2022,50.0
applied,oGTa,oGTa,July 2022,126.0
remote,Old iGT,iGTa,July 2022,0.0
applied,oGTe,oGTe,July 2022,14.0
o,oGV,oGV,July 2022,0.0
o,oGT Old,oGTa,July 2022,0.0
o,oGE,oGTa,July 2022,0.0
o,oGV,oGV,July 2022,642.0
o,oGTa,oGTa,July 2022,313.0
o,oGTe,oGTe,July 2022,15.0
i,iGV,iGV,July 2022,0.0
i,iGT Old,iGTa,July 2022,0.0
i,iGE,iGTa,July 2022,0.0
i,iGV,iGV,July 2022,26.0
i,iGTa,iGTa,July 2022,27.0
i,iGTe,iGTe,July 2022,14.0
total,Total,Total,July 2022,591.0
total,Total,Total,July 2022,133.0
accepted,Total,Total,July 2022,90.0
total,Total,Total,July 2022,57.0
total,Total,Total,July 2022,101.0
realized,Total,Total,July 2022,0.0
total,Total,Total,July 2022,31.0
total,Total,Total,July 2022,19.0
realized,Old iGT,iGTa,August 2022,0.0
realized,Old iGV,iGV,August 2022,0.0
realized,iGTa,iGTa,August 2022,5.0
realized,iGV,iGV,August 2022,56.0
realized,iGTe,iGTe,August 2022,4.0
an,oGTe,oGTe,August 2022,0.0
an,oGTa,oGTa,August 2022,5.0
an,oGV,oGV,August 2022,8.0
realized,iGE,iGTa,August 2022,0.0
an,iGV,iGV,August 2022,43.0
an,iGE,iGTa,August 2022,0.0
an,iGTa,iGTa,August 2022,11.0
an,iGTe,iGTe,August 2022,3.0
an,Old iGT,iGTa,August 2022,0.0
approved,Old iGV,iGV,August 2022,0.0
an,Old iGV,iGV,August 2022,0.0
finished,iGTa,iGTa,August 2022,2.0
finished,iGV,iGV,August 2022,58.0
finished,iGTe,iGTe,August 2022,0.0
realized,oGTe,oGTe,August 2022,0.0
realized,oGTa,oGTa,August 2022,3.0
realized,oGV,oGV,August 2022,1.0
realized,oGE,oGTa,August 2022,0.0
realized,Old oGT,oGTa,August 2022,0.0
realized,Old oGV,oGV,August 2022,0.0
an,oGE,oGTa,August 2022,0.0
approved,Old oGT,oGTa,August 2022,0.0
approved,Old oGV,oGV,August 2022,0.0
an,Old oGT,oGTa,August 2022,0.0
approved,oGV,oGV,August 2022,4.0
an,Old oGV,oGV,August 2022,1.0
approved,oGE,oGTa,August 2022,0.0
completed,Old iGV,iGV,August 2022,0.0
applied,Old oGV,oGV,August 2022,0.0
completed,iGTa,iGTa,August 2022,1.0
completed,iGTe,iGTe,August 2022,0.0
completed,oGE,oGTa,August 2022,0.0
approved,oGTe,oGTe,August 2022,0.0
completed,iGV,iGV,August 2022,46.0
completed,oGV,oGV,August 2022,22.0
approved,oGTa,oGTa,August 2022,4.0
completed,oGTa,oGTa,August 2022,2.0
completed,oGTe,oGTe,August 2022,0.0
completed,iGE,iGTa,August 2022,0.0
completed,Old iGT,iGTa,August 2022,0.0
completed,Old oGV,oGV,August 2022,0.0
completed,Old oGT,oGTa,August 2022,0.0
finished,iGE,iGTa,August 2022,0.0
applied,iGTa,iGTa,August 2022,117.0
applied,iGTe,iGTe,August 2022,76.0
finished,Old iGT,iGTa,August 2022,0.0
finished,Old iGV,iGV,August 2022,0.0
approved,Old iGT,iGTa,August 2022,0.0
applied,iGE,iGTa,August 2022,0.0
approved,iGE,iGTa,August 2022,0.0
applied,iGV,iGV,August 2022,156.0
approved,iGV,iGV,August 2022,28.0
applied,Old iGV,iGV,August 2022,0.0
approved,iGTe,iGTe,August 2022,2.0
applied,Old iGT,iGTa,August 2022,0.0
approved,iGTa,iGTa,August 2022,12.0
remote,oGTe,oGTe,August 2022,0.0
remote,oGTa,oGTa,August 2022,0.0
remote,iGTe,iGTe,August 2022,0.0
remote,Old oGV,oGV,August 2022,0.0
remote,iGTa,iGTa,August 2022,1.0
remote,iGV,iGV,August 2022,0.0
finished,oGTe,oGTe,August 2022,0.0
remote,Old oGT,oGTa,August 2022,0.0
finished,oGTa,oGTa,August 2022,5.0
remote,oGE,oGTa,August 2022,0.0
finished,oGV,oGV,August 2022,27.0
remote,oGV,oGV,August 2022,0.0
finished,oGE,oGTa,August 2022,0.0
remote,Old iGV,iGV,August 2022,0.0
applied,Old oGT,oGTa,August 2022,0.0
finished,Old oGT,oGTa,August 2022,0.0
finished,Old oGV,oGV,August 2022,0.0
applied,oGE,oGTa,August 2022,0.0
remote,iGE,iGTa,August 2022,0.0
applied,oGV,oGV,August 2022,37.0
applied,oGTa,oGTa,August 2022,195.0
remote,Old iGT,iGTa,August 2022,0.0
applied,oGTe,oGTe,August 2022,16.0
o,oGV,oGV,August 2022,0.0
o,oGT Old,oGTa,August 2022,0.0
o,oGE,oGTa,August 2022,0.0
o,oGV,oGV,August 2022,663.0
o,oGTa,oGTa,August 2022,452.0
o,oGTe,oGTe,August 2022,17.0
i,iGV,iGV,August 2022,0.0
i,iGT Old,iGTa,August 2022,0.0
i,iGE,iGTa,August 2022,0.0
i,iGV,iGV,August 2022,1.0
i,iGTa,iGTa,August 2022,19.0
i,iGTe,iGTe,August 2022,18.0
total,Total,Total,August 2022,597.0
total,Total,Total,August 2022,117.0
accepted,Total,Total,August 2022,71.0
total,Total,Total,August 2022,50.0
total,Total,Total,August 2022,69.0
realized,Total,Total,August 2022,1.0
total,Total,Total,August 2022,92.0
total,Total,Total,August 2022,71.0
realized,Old iGT,iGTa,September 2022,0.0
realized,Old iGV,iGV,September 2022,0.0
realized,iGTa,iGTa,September 2022,10.0
realized,iGV,iGV,September 2022,17.0
realized,iGTe,iGTe,September 2022,4.0
an,oGTe,oGTe,September 2022,0.0
an,oGTa,oGTa,September 2022,6.0
an,oGV,oGV,September 2022,27.0
realized,iGE,iGTa,September 2022,0.0
an,iGV,iGV,September 2022,56.0
an,iGE,iGTa,September 2022,0.0
an,iGTa,iGTa,September 2022,11.0
an,iGTe,iGTe,September 2022,3.0
an,Old iGT,iGTa,September 2022,0.0
approved,Old iGV,iGV,September 2022,0.0
an,Old iGV,iGV,September 2022,0.0
finished,iGTa,iGTa,September 2022,2.0
finished,iGV,iGV,September 2022,49.0
finished,iGTe,iGTe,September 2022,1.0
realized,oGTe,oGTe,September 2022,0.0
realized,oGTa,oGTa,September 2022,1.0
realized,oGV,oGV,September 2022,10.0
realized,oGE,oGTa,September 2022,0.0
realized,Old oGT,oGTa,September 2022,0.0
realized,Old oGV,oGV,September 2022,0.0
an,oGE,oGTa,September 2022,0.0
approved,Old oGT,oGTa,September 2022,0.0
approved,Old oGV,oGV,September 2022,0.0
an,Old oGT,oGTa,September 2022,0.0
approved,oGV,oGV,September 2022,13.0
an,Old oGV,oGV,September 2022,0.0
approved,oGE,oGTa,September 2022,0.0
completed,Old iGV,iGV,September 2022,0.0
applied,Old oGV,oGV,September 2022,0.0
completed,iGTa,iGTa,September 2022,1.0
completed,iGTe,iGTe,September 2022,0.0
completed,oGE,oGTa,September 2022,0.0
approved,oGTe,oGTe,September 2022,0.0
completed,iGV,iGV,September 2022,24.0
completed,oGV,oGV,September 2022,1.0
approved,oGTa,oGTa,September 2022,2.0
completed,oGTa,oGTa,September 2022,1.0
completed,oGTe,oGTe,September 2022,0.0
completed,iGE,iGTa,September 2022,0.0
completed,Old iGT,iGTa,September 2022,0.0
completed,Old oGV,oGV,September 2022,0.0
completed,Old oGT,oGTa,September 2022,0.0
finished,iGE,iGTa,September 2022,0.0
applied,iGTa,iGTa,September 2022,161.0
applied,iGTe,iGTe,September 2022,40.0
finished,Old iGT,iGTa,September 2022,0.0
finished,Old iGV,iGV,September 2022,0.0
approved,Old iGT,iGTa,September 2022,0.0
applied,iGE,iGTa,September 2022,0.0
approved,iGE,iGTa,September 2022,0.0
applied,iGV,iGV,September 2022,146.0
approved,iGV,iGV,September 2022,32.0
applied,Old iGV,iGV,September 2022,0.0
approved,iGTe,iGTe,September 2022,1.0
applied,Old iGT,iGTa,September 2022,0.0
approved,iGTa,iGTa,September 2022,7.0
remote,oGTe,oGTe,September 2022,0.0
remote,oGTa,oGTa,September 2022,3.0
remote,iGTe,iGTe,September 2022,0.0
remote,Old oGV,oGV,September 2022,0.0
remote,iGTa,iGTa,September 2022,0.0
remote,iGV,iGV,September 2022,0.0
finished,oGTe,oGTe,September 2022,0.0
remote,Old oGT,oGTa,September 2022,0.0
finished,oGTa,oGTa,September 2022,1.0
remote,oGE,oGTa,September 2022,0.0
finished,oGV,oGV,September 2022,2.0
remote,oGV,oGV,September 2022,0.0
finished,oGE,oGTa,September 2022,0.0
remote,Old iGV,iGV,September 2022,0.0
applied,Old oGT,oGTa,September 2022,0.0
finished,Old oGT,oGTa,September 2022,0.0
finished,Old oGV,oGV,September 2022,0.0
applied,oGE,oGTa,September 2022,0.0
remote,iGE,iGTa,September 2022,0.0
applied,oGV,oGV,September 2022,77.0
applied,oGTa,oGTa,September 2022,223.0
remote,Old iGT,iGTa,September 2022,0.0
applied,oGTe,oGTe,September 2022,11.0
o,oGV,oGV,September 2022,0.0
o,oGT Old,oGTa,September 2022,0.0
o,oGE,oGTa,September 2022,0.0
o,oGV,oGV,September 2022,1645.0
o,oGTa,oGTa,September 2022,1045.0
o,oGTe,oGTe,September 2022,30.0
i,iGV,iGV,September 2022,0.0
i,iGT Old,iGTa,September 2022,0.0
i,iGE,iGTa,September 2022,0.0
i,iGV,iGV,September 2022,4.0
i,iGTa,iGTa,September 2022,5.0
i,iGTe,iGTe,September 2022,16.0
total,Total,Total,September 2022,658.0
total,Total,Total,September 2022,137.0
accepted,Total,Total,September 2022,103.0
total,Total,Total,September 2022,55.0
total,Total,Total,September 2022,42.0
realized,Total,Total,September 2022,3.0
total,Total,Total,September 2022,55.0
total,Total,Total,September 2022,27.0
realized,Old iGT,iGTa,October 2022,0.0
realized,Old iGV,iGV,October 2022,0.0
realized,iGTa,iGTa,October 2022,6.0
realized,iGV,iGV,October 2022,10.0
realized,iGTe,iGTe,October 2022,1.0
an,oGTe,oGTe,October 2022,2.0
an,oGTa,oGTa,October 2022,11.0
an,oGV,oGV,October 2022,31.0
realized,iGE,iGTa,October 2022,0.0
an,iGV,iGV,October 2022,33.0
an,iGE,iGTa,October 2022,0.0
an,iGTa,iGTa,October 2022,6.0
an,iGTe,iGTe,October 2022,6.0
an,Old iGT,iGTa,October 2022,0.0
approved,Old iGV,iGV,October 2022,0.0
an,Old iGV,iGV,October 2022,0.0
finished,iGTa,iGTa,October 2022,4.0
finished,iGV,iGV,October 2022,16.0
finished,iGTe,iGTe,October 2022,0.0
realized,oGTe,oGTe,October 2022,0.0
realized,oGTa,oGTa,October 2022,3.0
realized,oGV,oGV,October 2022,1.0
realized,oGE,oGTa,October 2022,0.0
realized,Old oGT,oGTa,October 2022,0.0
realized,Old oGV,oGV,October 2022,0.0
an,oGE,oGTa,October 2022,0.0
approved,Old oGT,oGTa,October 2022,0.0
approved,Old oGV,oGV,October 2022,0.0
an,Old oGT,oGTa,October 2022,0.0
approved,oGV,oGV,October 2022,12.0
an,Old oGV,oGV,October 2022,0.0
approved,oGE,oGTa,October 2022,0.0
completed,Old iGV,iGV,October 2022,0.0
applied,Old oGV,oGV,October 2022,0.0
completed,iGTa,iGTa,October 2022,0.0
completed,iGTe,iGTe,October 2022,0.0
completed,oGE,oGTa,October 2022,0.0
approved,oGTe,oGTe,October 2022,1.0
completed,iGV,iGV,October 2022,7.0
completed,oGV,oGV,October 2022,7.0
approved,oGTa,oGTa,October 2022,11.0
completed,oGTa,oGTa,October 2022,0.0
completed,oGTe,oGTe,October 2022,0.0
completed,iGE,iGTa,October 2022,0.0
completed,Old iGT,iGTa,October 2022,0.0
completed,Old oGV,oGV,October 2022,0.0
completed,Old oGT,oGTa,October 2022,0.0
finished,iGE,iGTa,October 2022,0.0
applied,iGTa,iGTa,October 2022,95.0
applied,iGTe,iGTe,October 2022,64.0
finished,Old iGT,iGTa,October 2022,0.0
finished,Old iGV,iGV,October 2022,0.0
approved,Old iGT,iGTa,October 2022,0.0
applied,iGE,iGTa,October 2022,0.0
approved,iGE,iGTa,October 2022,0.0
applied,iGV,iGV,October 2022,166.0
approved,iGV,iGV,October 2022,18.0
applied,Old iGV,iGV,October 2022,0.0
approved,iGTe,iGTe,October 2022,5.0
applied,Old iGT,iGTa,October 2022,0.0
approved,iGTa,iGTa,October 2022,1.0
remote,oGTe,oGTe,October 2022,0.0
remote,oGTa,oGTa,October 2022,0.0
remote,iGTe,iGTe,October 2022,0.0
remote,Old oGV,oGV,October 2022,0.0
remote,iGTa,iGTa,October 2022,0.0
remote,iGV,iGV,October 2022,0.0
finished,oGTe,oGTe,October 2022,0.0
remote,Old oGT,oGTa,October 2022,0.0
finished,oGTa,oGTa,October 2022,0.0
remote,oGE,oGTa,October 2022,0.0
finished,oGV,oGV,October 2022,8.0
remote,oGV,oGV,October 2022,0.0
finished,oGE,oGTa,October 2022,0.0
remote,Old iGV,iGV,October 2022,0.0
applied,Old oGT,oGTa,October 2022,0.0
finished,Old oGT,oGTa,October 2022,0.0
finished,Old oGV,oGV,October 2022,0.0
applied,oGE,oGTa,October 2022,0.0
remote,iGE,iGTa,October 2022,0.0
applied,oGV,oGV,October 2022,86.0
applied,oGTa,oGTa,October 2022,262.0
remote,Old iGT,iGTa,October 2022,0.0
applied,oGTe,oGTe,October 2022,13.0
o,oGV,oGV,October 2022,0.0
o,oGT Old,oGTa,October 2022,0.0
o,oGE,oGTa,October 2022,0.0
o,oGV,oGV,October 2022,1230.0
o,oGTa,oGTa,October 2022,1031.0
o,oGTe,oGTe,October 2022,17.0
i,iGV,iGV,October 2022,0.0
i,iGT Old,iGTa,October 2022,0.0
i,iGE,iGTa,October 2022,0.0
i,iGV,iGV,October 2022,3.0
i,iGTa,iGTa,October 2022,12.0
i,iGTe,iGTe,October 2022,11.0
total,Total,Total,October 2022,686.0
total,Total,Total,October 2022,153.0
accepted,Total,Total,October 2022,89.0
total,Total,Total,October 2022,48.0
total,Total,Total,October 2022,21.0
realized,Total,Total,October 2022,0.0
total,Total,Total,October 2022,28.0
total,Total,Total,October 2022,14.0
realized,Old iGT,iGTa,November 2022,0.0
realized,Old iGV,iGV,November 2022,0.0
realized,iGTa,iGTa,November 2022,3.0
realized,iGV,iGV,November 2022,5.0
realized,iGTe,iGTe,November 2022,3.0
an,oGTe,oGTe,November 2022,0.0
an,oGTa,oGTa,November 2022,3.0
an,oGV,oGV,November 2022,67.0
realized,iGE,iGTa,November 2022,0.0
an,iGV,iGV,November 2022,73.0
an,iGE,iGTa,November 2022,0.0
an,iGTa,iGTa,November 2022,6.0
an,iGTe,iGTe,November 2022,4.0
an,Old iGT,iGTa,November 2022,0.0
approved,Old iGV,iGV,November 2022,0.0
an,Old iGV,iGV,November 2022,0.0
finished,iGTa,iGTa,November 2022,0.0
finished,iGV,iGV,November 2022,13.0
finished,iGTe,iGTe,November 2022,5.0
realized,oGTe,oGTe,November 2022,0.0
realized,oGTa,oGTa,November 2022,1.0
realized,oGV,oGV,November 2022,6.0
realized,oGE,oGTa,November 2022,0.0
realized,Old oGT,oGTa,November 2022,0.0
realized,Old oGV,oGV,November 2022,0.0
an,oGE,oGTa,November 2022,0.0
approved,Old oGT,oGTa,November 2022,0.0
approved,Old oGV,oGV,November 2022,0.0
an,Old oGT,oGTa,November 2022,0.0
approved,oGV,oGV,November 2022,27.0
an,Old oGV,oGV,November 2022,0.0
approved,oGE,oGTa,November 2022,0.0
completed,Old iGV,iGV,November 2022,0.0
applied,Old oGV,oGV,November 2022,0.0
completed,iGTa,iGTa,November 2022,0.0
completed,iGTe,iGTe,November 2022,2.0
completed,oGE,oGTa,November 2022,0.0
approved,oGTe,oGTe,November 2022,0.0
completed,iGV,iGV,November 2022,6.0
completed,oGV,oGV,November 2022,2.0
approved,oGTa,oGTa,November 2022,3.0
completed,oGTa,oGTa,November 2022,1.0
completed,oGTe,oGTe,November 2022,0.0
completed,iGE,iGTa,November 2022,0.0
completed,Old iGT,iGTa,November 2022,0.0
completed,Old oGV,oGV,November 2022,0.0
completed,Old oGT,oGTa,November 2022,0.0
finished,iGE,iGTa,November 2022,0.0
applied,iGTa,iGTa,November 2022,175.0
applied,iGTe,iGTe,November 2022,84.0
finished,Old iGT,iGTa,November 2022,0.0
finished,Old iGV,iGV,November 2022,0.0
approved,Old iGT,iGTa,November 2022,0.0
applied,iGE,iGTa,November 2022,0.0
approved,iGE,iGTa,November 2022,0.0
applied,iGV,iGV,November 2022,282.0
approved,iGV,iGV,November 2022,35.0
applied,Old iGV,iGV,November 2022,0.0
approved,iGTe,iGTe,November 2022,4.0
applied,Old iGT,iGTa,November 2022,0.0
approved,iGTa,iGTa,November 2022,5.0
remote,oGTe,oGTe,November 2022,0.0
remote,oGTa,oGTa,November 2022,0.0
remote,iGTe,iGTe,November 2022,0.0
remote,Old oGV,oGV,November 2022,0.0
remote,iGTa,iGTa,November 2022,0.0
remote,iGV,iGV,November 2022,0.0
finished,oGTe,oGTe,November 2022,0.0
remote,Old oGT,oGTa,November 2022,0.0
finished,oGTa,oGTa,November 2022,2.0
remote,oGE,oGTa,November 2022,0.0
finished,oGV,oGV,November 2022,3.0
remote,oGV,oGV,November 2022,0.0
finished,oGE,oGTa,November 2022,0.0
remote,Old iGV,iGV,November 2022,0.0
applied,Old oGT,oGTa,November 2022,0.0
finished,Old oGT,oGTa,November 2022,0.0
finished,Old oGV,oGV,November 2022,0.0
applied,oGE,oGTa,November 2022,0.0
remote,iGE,iGTa,November 2022,0.0
applied,oGV,oGV,November 2022,142.0
applied,oGTa,oGTa,November 2022,184.0
remote,Old iGT,iGTa,November 2022,0.0
applied,oGTe,oGTe,November 2022,11.0
o,oGV,oGV,November 2022,0.0
o,oGT Old,oGTa,November 2022,0.0
o,oGE,oGTa,November 2022,0.0
o,oGV,oGV,November 2022,1733.0
o,oGTa,oGTa,November 2022,796.0
o,oGTe,oGTe,November 2022,17.0
i,iGV,iGV,November 2022,0.0
i,iGT Old,iGTa,November 2022,0.0
i,iGE,iGTa,November 2022,0.0
i,iGV,iGV,November 2022,8.0
i,iGTa,iGTa,November 2022,25.0
i,iGTe,iGTe,November 2022,15.0
total,Total,Total,November 2022,878.0
total,Total,Total,November 2022,236.0
accepted,Total,Total,November 2022,153.0
total,Total,Total,November 2022,74.0
total,Total,Total,November 2022,18.0
realized,Total,Total,November 2022,0.0
total,Total,Total,November 2022,23.0
total,Total,Total,November 2022,11.0
